rank,handle,points,penalty,successfulHackCount,unsuccessfulHackCount,oldDisplayRating,newDisplayRating,points_A,rejectedAttemptCount_A,time_A,points_B,rejectedAttemptCount_B,time_B,points_C,rejectedAttemptCount_C,time_C,points_D,rejectedAttemptCount_D,time_D,points_E,rejectedAttemptCount_E,time_E,OldTrueRating,NewTrueRating
162,fanzil,2966.0,0,1,1,1579,1719,484.0,0,514.0,880.0,0,1806.0,1552.0,0,3394.0,0.0,4,,0.0,0,,1579,1719
163,dark_force,2962.0,0,0,0,1457,1688,424.0,0,2315.0,940.0,0,947.0,1598.0,1,2679.0,0.0,0,,0.0,0,,1457,1688
164,Vax,2958.0,0,0,0,1509,1704,488.0,0,401.0,928.0,0,1124.0,1542.0,1,3078.0,0.0,6,,0.0,0,,1509,1704
165,bmpfhk907,2956.0,0,0,0,1500,1761,488.0,0,417.0,932.0,0,1059.0,1536.0,0,3483.0,0.0,0,,0.0,0,,1500,1761
166,assy,2950.0,0,0,0,1680,1723,486.0,0,425.0,872.0,0,1952.0,1592.0,0,3112.0,0.0,1,,0.0,0,,1680,1723
167,manzhikov,2940.0,0,0,0,1559,1713,436.0,1,456.0,928.0,0,1105.0,1576.0,0,3230.0,0.0,0,,0.0,0,,1559,1713
168,yash_15,2938.0,0,5,4,1632,1722,482.0,0,582.0,884.0,0,1777.0,1272.0,0,5464.0,0.0,1,,0.0,0,,1632,1722
169,kojimai,2936.0,0,2,0,1680,1722,478.0,0,661.0,884.0,0,1788.0,0.0,1,,1374.0,1,4332.0,0.0,0,,1680,1722
170,TRAUMER_1,2934.0,0,0,0,1622,1720,474.0,0,810.0,876.0,0,1906.0,1584.0,0,3141.0,0.0,2,,0.0,0,,1622,1720
170,xiaoyu1_2,2934.0,0,0,0,1684,1721,482.0,0,573.0,884.0,0,1768.0,1568.0,0,3284.0,0.0,8,,0.0,0,,1684,1721
172,khanhnguyenlinh,2930.0,0,0,0,1500,1759,410.0,0,2714.0,784.0,0,3290.0,1736.0,0,2015.0,0.0,5,,0.0,0,,1500,1759
173,wdcjdtc,2928.0,0,0,0,1437,1678,472.0,0,858.0,752.0,0,3738.0,1704.0,0,2236.0,0.0,6,,0.0,0,,1437,1678
174,vanogam,2922.0,0,0,0,1482,1693,480.0,0,617.0,842.0,1,1653.0,1600.0,0,3054.0,0.0,1,,0.0,0,,1482,1693
174,kidvry011,2922.0,0,0,0,1667,1720,478.0,0,664.0,900.0,0,1555.0,1544.0,0,3459.0,0.0,0,,0.0,0,,1667,1720
176,ahcl,2920.0,0,0,0,1612,1717,476.0,0,722.0,884.0,0,1788.0,1560.0,0,3329.0,0.0,2,,0.0,0,,1612,1717
177,mgoncharov,2906.0,0,0,0,1597,1715,486.0,0,466.0,924.0,0,1178.0,0.0,1,,1496.0,0,3824.0,0.0,0,,1597,1715
178,qqrules,2904.0,0,0,0,1495,1696,488.0,0,370.0,864.0,0,2045.0,1552.0,0,3417.0,0.0,0,,0.0,0,,1495,1696
179,iostream,2902.0,0,0,0,1637,1718,482.0,0,562.0,892.0,0,1657.0,1528.0,0,3542.0,0.0,4,,0.0,0,,1637,1718
179,coderbodoh,2902.0,0,0,0,1509,1699,478.0,0,699.0,864.0,0,2060.0,1560.0,0,3340.0,0.0,0,,0.0,0,,1509,1699
179,lxl1994121,2902.0,0,0,0,1621,1717,410.0,0,2702.0,724.0,0,4175.0,1768.0,0,1763.0,0.0,0,,0.0,0,,1621,1717
182,adedalic,2898.0,0,0,0,1672,1717,482.0,0,560.0,840.0,0,2451.0,1576.0,0,3220.0,0.0,4,,0.0,0,,1672,1717
183,kevin500001,2886.0,0,0,0,1623,1716,484.0,0,493.0,852.0,0,2247.0,1550.0,1,3033.0,0.0,1,,0.0,0,,1623,1716
184,cq_phqg,2876.0,0,0,0,1656,1716,472.0,0,848.0,868.0,0,2010.0,1536.0,0,3505.0,0.0,1,,0.0,0,,1656,1716
185,cxc,2870.0,0,0,0,1655,1716,486.0,0,454.0,848.0,0,2298.0,1536.0,0,3529.0,0.0,0,,0.0,0,,1655,1716
186,hcmus_k14,2866.0,0,0,0,1500,1756,482.0,0,568.0,896.0,0,1608.0,1488.0,0,3850.0,0.0,0,,0.0,0,,1500,1756
187,Azis,2852.0,0,0,0,1526,1700,300.0,1,4534.0,896.0,0,1563.0,1656.0,0,2608.0,0.0,0,,0.0,0,,1526,1700
187,hadikh,2852.0,0,0,0,1634,1715,472.0,0,854.0,852.0,0,2261.0,1528.0,0,3587.0,0.0,2,,0.0,0,,1634,1715
189,AU.Bahosain,2850.0,0,3,0,1662,1715,488.0,0,373.0,904.0,0,1482.0,1158.0,1,5957.0,0.0,0,,0.0,0,,1662,1715
190,suresh279,2848.0,0,4,0,1431,1672,310.0,2,2705.0,778.0,1,2631.0,1360.0,0,4803.0,0.0,0,,0.0,0,,1431,1672
191,jiangjiashi2,2846.0,0,0,0,1411,1664,478.0,0,699.0,832.0,0,2572.0,1536.0,0,3502.0,0.0,2,,0.0,0,,1411,1664
192,BlueHya,2844.0,0,0,0,1688,1712,378.0,0,3685.0,738.0,1,3188.0,1728.0,0,2050.0,0.0,0,,0.0,0,,1688,1712
192,reew2n,2844.0,0,0,0,1653,1713,478.0,0,694.0,888.0,0,1697.0,1478.0,1,3563.0,0.0,3,,0.0,0,,1653,1713
194,9mmlitswe,2836.0,0,0,0,1677,1712,480.0,0,635.0,844.0,0,2353.0,1512.0,0,3678.0,0.0,0,,0.0,0,,1677,1712
194,peijinz,2836.0,0,0,0,1602,1710,478.0,0,691.0,896.0,0,1591.0,1462.0,1,3701.0,0.0,3,,0.0,0,,1602,1710
196,chalubhalu,2834.0,0,0,0,1698,1710,460.0,0,1202.0,702.0,1,3738.0,1672.0,0,2490.0,0.0,0,,0.0,0,,1698,1710
197,iti22,2830.0,0,0,0,1444,1675,482.0,0,569.0,868.0,0,2019.0,1480.0,0,3920.0,0.0,2,,0.0,0,,1444,1675
198,Amamiya_Yuko,2824.0,0,0,0,1500,1753,488.0,0,384.0,848.0,0,2332.0,1488.0,0,3853.0,0.0,8,,0.0,0,,1500,1753
198,rulez123,2824.0,0,0,0,1583,1707,486.0,0,466.0,714.0,3,2076.0,1624.0,0,2838.0,0.0,2,,0.0,0,,1583,1707
200,njust_skt,2822.0,0,0,0,1653,1710,486.0,0,423.0,904.0,0,1476.0,1432.0,0,4263.0,0.0,2,,0.0,0,,1653,1710
201,199911,2820.0,0,0,0,1504,1691,420.0,1,901.0,880.0,0,1839.0,1520.0,0,3645.0,0.0,2,,0.0,0,,1504,1691
202,AidaSadat,2816.0,0,0,0,1675,1709,476.0,0,772.0,884.0,0,1782.0,1456.0,0,4090.0,0.0,2,,0.0,0,,1675,1709
203,SC_pRo_ION,2802.0,0,8,0,1572,1704,0.0,1,,810.0,1,2115.0,1192.0,0,6093.0,0.0,0,,0.0,0,,1572,1704
204,n1tz53,2796.0,0,0,0,1506,1691,0.0,3,,732.0,0,4039.0,1056.0,0,7138.0,1008.0,4,5971.0,0.0,0,,1506,1691
205,Dimp,2794.0,0,1,1,1526,1695,416.0,1,1065.0,872.0,0,1956.0,1456.0,0,4106.0,0.0,0,,0.0,0,,1526,1695
206,duyduc,2788.0,0,0,0,1575,1703,360.0,0,4217.0,764.0,0,3549.0,1664.0,0,2545.0,0.0,0,,0.0,0,,1575,1703
207,nherceg,2784.0,0,0,0,1676,1707,474.0,0,794.0,896.0,0,1580.0,1414.0,1,4064.0,0.0,1,,0.0,0,,1676,1707
208,fpcsong,2782.0,0,0,0,1309,1610,482.0,0,565.0,844.0,0,2386.0,1456.0,0,4110.0,0.0,0,,0.0,0,,1309,1610
208,HappyNaPin,2782.0,0,0,0,1651,1707,470.0,0,906.0,848.0,0,2301.0,1464.0,0,4057.0,0.0,0,,0.0,0,,1651,1707
208,dzhenakov,2782.0,0,0,0,1523,1694,488.0,0,385.0,880.0,0,1835.0,1414.0,1,4064.0,0.0,0,,0.0,0,,1523,1694
211,Giorgos_Christoglou,2780.0,0,0,0,1699,1703,478.0,0,686.0,798.0,1,2296.0,1504.0,0,3773.0,0.0,2,,0.0,0,,1699,1703
212,shaileshahuja,2776.0,0,0,0,1569,1700,436.0,1,455.0,876.0,0,1880.0,1464.0,0,4051.0,0.0,0,,0.0,0,,1569,1700
213,diralik,2772.0,0,0,0,1632,1705,426.0,1,763.0,892.0,0,1635.0,1454.0,1,3765.0,0.0,0,,0.0,0,,1632,1705
213,Fujiwara_no_Mokou,2772.0,0,0,0,1696,1703,486.0,0,444.0,920.0,0,1201.0,0.0,3,,1366.0,1,4401.0,0.0,0,,1696,1703
215,JATC,2764.0,0,0,0,1602,1703,376.0,2,730.0,788.0,2,1730.0,1600.0,0,3045.0,0.0,0,,0.0,0,,1602,1703
216,shahriaroo,2760.0,0,0,0,1674,1703,418.0,1,981.0,728.0,0,4128.0,1614.0,1,2534.0,0.0,4,,0.0,0,,1674,1703
217,aliakber,2756.0,0,0,0,1627,1703,484.0,0,510.0,856.0,0,2201.0,1416.0,0,4415.0,0.0,4,,0.0,0,,1627,1703
218,apaargarg,2754.0,0,0,0,1409,1656,472.0,0,883.0,828.0,0,2582.0,1454.0,1,3723.0,0.0,3,,0.0,0,,1409,1656
218,a.goqadze,2754.0,0,0,0,1683,1702,402.0,0,2985.0,664.0,0,5092.0,1688.0,0,2386.0,0.0,0,,0.0,0,,1683,1702
220,Great_Home,2748.0,0,0,0,1524,1690,484.0,0,533.0,808.0,0,2901.0,1456.0,0,4096.0,0.0,1,,0.0,0,,1524,1690
220,xiaoxin,2748.0,0,0,0,1625,1702,478.0,0,685.0,806.0,1,2191.0,1464.0,0,4025.0,0.0,0,,0.0,0,,1625,1702
222,danildudin,2744.0,0,0,0,1665,1701,476.0,0,728.0,884.0,0,1789.0,1384.0,0,4650.0,0.0,0,,0.0,0,,1665,1701
223,QQ542312437,2742.0,0,0,0,1617,1701,482.0,0,593.0,756.0,2,2193.0,1504.0,0,3748.0,0.0,1,,0.0,0,,1617,1701
224,CST14-TZY,2740.0,0,0,0,1526,1690,472.0,0,857.0,684.0,0,4758.0,1584.0,0,3155.0,0.0,0,,0.0,0,,1526,1690
225,klaas.naaijkens,2738.0,0,0,0,1684,1699,482.0,0,591.0,888.0,0,1680.0,1368.0,0,4786.0,0.0,2,,0.0,0,,1684,1699
226,Rovsen,2726.0,0,0,0,1398,1649,474.0,0,821.0,860.0,0,2157.0,1392.0,0,4609.0,0.0,0,,0.0,0,,1398,1649
226,Pacific,2726.0,0,0,0,1661,1700,374.0,0,3786.0,688.0,0,4706.0,1664.0,0,2546.0,0.0,5,,0.0,0,,1661,1700
228,inferno,2724.0,0,0,0,1470,1674,464.0,0,1109.0,852.0,0,2250.0,1408.0,0,4447.0,0.0,4,,0.0,0,,1470,1674
229,mukku,2720.0,0,0,0,1695,1696,484.0,0,532.0,820.0,0,2741.0,1416.0,0,4405.0,0.0,0,,0.0,0,,1695,1696
230,codecracker4,2718.0,0,0,0,1440,1664,414.0,1,1098.0,856.0,0,2162.0,1448.0,0,4178.0,0.0,3,,0.0,0,,1440,1664
230,kskdnt5776,2718.0,0,0,0,1627,1698,270.0,4,945.0,848.0,0,2305.0,1600.0,0,3050.0,0.0,1,,0.0,0,,1627,1698
232,i3mnix,2706.0,0,0,0,1447,1666,480.0,0,632.0,786.0,1,2484.0,1440.0,0,4216.0,0.0,3,,0.0,0,,1447,1666
233,p-space,2698.0,0,0,0,1647,1697,428.0,1,679.0,904.0,0,1460.0,0.0,2,,1366.0,1,4433.0,0.0,0,,1647,1697
233,Yuiffy,2698.0,0,0,0,1690,1695,426.0,1,752.0,852.0,0,2260.0,1420.0,2,3649.0,0.0,0,,0.0,0,,1690,1695
235,piroz,2694.0,0,0,0,1622,1697,490.0,0,354.0,896.0,0,1606.0,1308.0,2,4487.0,0.0,0,,0.0,0,,1622,1697
236,MADAO_G,2686.0,0,0,0,1461,1670,476.0,0,732.0,642.0,1,4675.0,1568.0,0,3247.0,0.0,0,,0.0,0,,1461,1670
237,jlr.terceiro,2682.0,0,0,0,1669,1695,484.0,0,523.0,782.0,1,2546.0,1416.0,0,4434.0,0.0,3,,0.0,0,,1669,1695
238,WeaverOrFeed,2680.0,0,0,1,1497,1679,454.0,0,1384.0,932.0,0,1064.0,1344.0,0,4961.0,0.0,0,,0.0,0,,1497,1679
238,Bullbas,2680.0,0,0,0,1500,1742,478.0,0,675.0,746.0,1,3071.0,0.0,1,,1456.0,0,4103.0,0.0,0,,1500,1742
238,ErdemKirez,2680.0,0,0,0,1641,1695,488.0,0,418.0,916.0,0,1269.0,1276.0,2,4704.0,0.0,0,,0.0,0,,1641,1695
241,qhpeklh5599,2678.0,0,0,0,1480,1673,484.0,0,539.0,892.0,0,1647.0,1302.0,1,4871.0,0.0,1,,0.0,0,,1480,1673
242,ZeroShadow,2668.0,0,0,0,1500,1741,320.0,1,3927.0,852.0,0,2238.0,1496.0,0,3828.0,0.0,0,,0.0,0,,1500,1741
243,muratekici,2666.0,0,2,2,1657,1693,386.0,2,460.0,912.0,0,1355.0,1268.0,2,4760.0,0.0,0,,0.0,0,,1657,1693
244,hyeonguk,2664.0,0,0,0,1500,1741,0.0,1,,928.0,0,1115.0,1736.0,0,2037.0,0.0,0,,0.0,0,,1500,1741
244,hoohoo,2664.0,0,0,0,1561,1689,422.0,1,855.0,844.0,0,2387.0,1398.0,1,4189.0,0.0,1,,0.0,0,,1561,1689
246,YIZHONG,2660.0,0,0,0,1551,1687,474.0,0,807.0,634.0,1,4788.0,1552.0,0,3360.0,0.0,5,,0.0,0,,1551,1687
246,Qumeric,2660.0,0,0,0,1663,1692,374.0,2,820.0,888.0,0,1695.0,1398.0,1,4191.0,0.0,1,,0.0,0,,1663,1692
248,pankaj_cdr,2658.0,0,0,0,1682,1689,482.0,0,542.0,776.0,2,1893.0,1400.0,0,4548.0,0.0,0,,0.0,0,,1682,1689
249,asdoc,2644.0,0,1,1,1567,1688,484.0,0,495.0,744.0,2,2356.0,1366.0,1,4403.0,0.0,0,,0.0,0,,1567,1688
249,Rempler,2644.0,0,0,0,1651,1691,476.0,0,731.0,872.0,0,1965.0,1296.0,0,5283.0,0.0,0,,0.0,0,,1651,1691
251,nevergreen,2642.0,0,0,0,1334,1614,484.0,0,515.0,856.0,0,2171.0,1302.0,1,4909.0,0.0,0,,0.0,0,,1334,1614
251,shri3011994,2642.0,0,1,1,1665,1690,430.0,1,640.0,872.0,0,1924.0,1290.0,3,4218.0,0.0,0,,0.0,0,,1665,1690
251,Yelrose,2642.0,0,0,0,1683,1688,386.0,0,3472.0,608.0,0,5894.0,1648.0,0,2661.0,0.0,1,,0.0,0,,1683,1688
254,Gotzillaz,2640.0,0,0,0,1567,1686,312.0,3,1166.0,848.0,0,2301.0,1480.0,0,3902.0,0.0,0,,0.0,0,,1567,1686
255,castor778,2638.0,0,0,0,1465,1665,474.0,0,784.0,812.0,0,2860.0,1352.0,0,4882.0,0.0,0,,0.0,0,,1465,1665
256,alamin_sust,2636.0,0,0,0,1647,1688,484.0,0,525.0,880.0,0,1829.0,1272.0,0,5463.0,0.0,2,,0.0,0,,1647,1688
257,vinitkp,2632.0,0,0,1,1532,1680,426.0,0,2269.0,912.0,0,1334.0,1344.0,0,4925.0,0.0,0,,0.0,0,,1532,1680
258,Nafanya,2626.0,0,0,0,1574,1685,490.0,0,320.0,808.0,0,2885.0,0.0,0,,1328.0,0,5067.0,0.0,0,,1574,1685
259,Reyna,2624.0,0,0,0,1634,1687,488.0,0,375.0,586.0,3,3994.0,1550.0,1,3050.0,0.0,0,,0.0,0,,1634,1687
259,fpdmrb481,2624.0,0,0,0,1497,1673,472.0,0,859.0,802.0,1,2227.0,0.0,0,,1350.0,1,4548.0,0.0,0,,1497,1673
261,igor.glushkov,2622.0,0,0,0,1636,1687,468.0,0,961.0,836.0,0,2462.0,1318.0,1,4749.0,0.0,0,,0.0,0,,1636,1687
262,Kino,2612.0,0,0,0,1275,1578,458.0,0,1306.0,844.0,0,2361.0,0.0,0,,1310.0,1,4845.0,0.0,0,,1275,1578
263,samfisher,2610.0,0,0,0,1658,1685,472.0,0,880.0,888.0,0,1698.0,0.0,3,,1250.0,3,4503.0,0.0,0,,1658,1685
263,sjtuzlp,2610.0,0,0,0,1352,1620,478.0,0,700.0,790.0,1,2437.0,1342.0,1,4592.0,0.0,4,,0.0,0,,1352,1620
265,aloksharma,2606.0,0,0,0,1565,1682,474.0,0,812.0,812.0,0,2824.0,1320.0,0,5153.0,0.0,0,,0.0,0,,1565,1682
265,artist1995,2606.0,0,0,0,1454,1659,476.0,0,779.0,828.0,0,2583.0,1302.0,1,4901.0,0.0,1,,0.0,0,,1454,1659
267,mwc123,2604.0,0,0,0,1507,1672,476.0,0,777.0,800.0,0,3052.0,1328.0,0,5045.0,0.0,1,,0.0,0,,1507,1672
267,TONYTRAN,2604.0,0,0,0,1669,1682,478.0,0,685.0,856.0,0,2168.0,0.0,1,,1270.0,1,5125.0,0.0,0,,1669,1682
269,anatolat,2598.0,0,0,0,1654,1683,486.0,0,473.0,816.0,0,2777.0,1296.0,0,5325.0,0.0,0,,0.0,0,,1654,1683
269,mohit.829,2598.0,0,0,0,1512,1673,476.0,0,726.0,786.0,1,2477.0,1336.0,0,4986.0,0.0,0,,0.0,0,,1512,1673
269,bssanches,2598.0,0,0,0,1643,1684,434.0,1,504.0,806.0,1,2201.0,1358.0,1,4467.0,0.0,1,,0.0,0,,1643,1684
272,glimmer,2596.0,0,0,0,1659,1681,412.0,1,1173.0,816.0,0,2796.0,1368.0,0,4790.0,0.0,0,,0.0,0,,1659,1681
272,Vane_Tse,2596.0,0,0,0,1537,1677,464.0,0,1080.0,788.0,0,3207.0,1344.0,0,4931.0,0.0,0,,0.0,0,,1537,1677
272,sak_agg,2596.0,0,0,0,1617,1683,476.0,0,763.0,864.0,0,2078.0,1256.0,0,5613.0,0.0,0,,0.0,0,,1617,1683
275,kylych03,2592.0,0,0,0,1575,1680,0.0,1,,920.0,0,1254.0,1672.0,0,2481.0,0.0,2,,0.0,0,,1575,1680
275,AlexIlin,2592.0,0,0,0,1576,1680,480.0,0,649.0,864.0,0,2085.0,1248.0,0,5672.0,0.0,0,,0.0,0,,1576,1680
277,Optimist,2590.0,0,0,0,1649,1680,426.0,1,745.0,774.0,1,2660.0,1390.0,1,4239.0,0.0,2,,0.0,0,,1649,1680
277,Nekrolm,2590.0,0,0,0,1685,1677,478.0,0,702.0,900.0,0,1547.0,1212.0,2,5183.0,0.0,1,,0.0,0,,1685,1677
279,vovams,2586.0,0,0,0,1678,1678,462.0,0,1142.0,860.0,0,2110.0,1264.0,0,5553.0,0.0,0,,0.0,0,,1678,1678
279,iceman_w,2586.0,0,0,0,1640,1680,462.0,0,1196.0,772.0,0,3430.0,1352.0,0,4890.0,0.0,2,,0.0,0,,1640,1680
281,mHuman,2584.0,0,0,0,1691,1675,482.0,0,594.0,494.0,3,5366.0,1608.0,0,2967.0,0.0,1,,0.0,0,,1691,1675
281,baukaman,2584.0,0,0,0,1680,1677,392.0,0,3265.0,676.0,0,4885.0,1516.0,2,2933.0,0.0,1,,0.0,0,,1680,1677
283,barba,2580.0,0,2,0,1628,1679,0.0,1,,884.0,0,1783.0,1496.0,0,3815.0,0.0,0,,0.0,0,,1628,1679
284,Wahshi,2576.0,0,0,0,1456,1655,470.0,0,954.0,876.0,0,1870.0,1230.0,1,5452.0,0.0,0,,0.0,0,,1456,1655
285,g2coder,2570.0,0,0,0,1410,1639,466.0,0,1046.0,776.0,0,3397.0,1328.0,0,5078.0,0.0,0,,0.0,0,,1410,1639
286,VegetaHACK,2564.0,0,0,2,1369,1622,464.0,0,1083.0,752.0,0,3763.0,1448.0,0,4187.0,0.0,1,,0.0,0,,1369,1622
287,RedLord,2562.0,0,0,0,1587,1677,330.0,3,629.0,904.0,0,1461.0,1328.0,0,5085.0,0.0,1,,0.0,0,,1587,1677
287,._.,2562.0,0,0,0,1537,1672,430.0,1,659.0,784.0,2,1797.0,1348.0,2,4196.0,0.0,0,,0.0,0,,1537,1672
287,InTheNameOfGod,2562.0,0,0,0,1473,1659,250.0,1,6047.0,816.0,0,2798.0,1496.0,0,3807.0,0.0,1,,0.0,0,,1473,1659
287,jorik,2562.0,0,0,1,1549,1674,0.0,1,,916.0,0,1309.0,1696.0,0,2339.0,0.0,1,,0.0,0,,1549,1674
287,rivudas,2562.0,0,0,0,1539,1672,422.0,1,868.0,876.0,0,1918.0,0.0,1,,1264.0,0,5572.0,0.0,0,,1539,1672
292,nayanb,2558.0,0,0,0,1466,1656,454.0,0,1422.0,768.0,0,3535.0,1336.0,0,5023.0,0.0,0,,0.0,0,,1466,1656
293,Danielc,2552.0,0,0,0,1508,1665,468.0,0,1000.0,828.0,0,2599.0,1256.0,0,5624.0,0.0,0,,0.0,0,,1508,1665
294,plain,2548.0,0,0,0,1549,1671,378.0,2,710.0,652.0,0,5277.0,1518.0,1,3255.0,0.0,1,,0.0,0,,1549,1671
294,Dovgal,2548.0,0,0,0,1574,1673,484.0,0,506.0,908.0,0,1398.0,1156.0,2,5628.0,0.0,0,,0.0,0,,1574,1673
296,Phantom01,2546.0,0,0,0,1217,1534,450.0,0,1559.0,760.0,0,3646.0,1336.0,0,5013.0,0.0,0,,0.0,0,,1217,1534
297,vicpc,2544.0,0,0,0,1553,1671,396.0,1,1631.0,804.0,0,2988.0,1344.0,0,4949.0,0.0,0,,0.0,0,,1553,1671
298,URSU,2542.0,0,0,0,1110,1453,458.0,0,1281.0,780.0,0,3313.0,1304.0,0,5271.0,0.0,0,,0.0,0,,1110,1453
299,beginner95,2538.0,0,0,0,1596,1673,352.0,1,2954.0,884.0,0,1757.0,1302.0,1,4895.0,0.0,1,,0.0,0,,1596,1673
300,thisislittleacc,2536.0,0,0,0,1500,1726,474.0,0,788.0,908.0,0,1407.0,0.0,5,,1154.0,3,5236.0,0.0,1,,1500,1726
301,sparks,2532.0,0,0,0,1613,1672,458.0,0,1303.0,770.0,1,2741.0,1304.0,0,5234.0,0.0,1,,0.0,0,,1613,1672
302,shanbei_drug_trafficker,2530.0,0,0,0,1642,1671,330.0,3,648.0,784.0,0,3298.0,1416.0,0,4403.0,0.0,1,,0.0,0,,1642,1671
302,yimocool,2530.0,0,0,0,1649,1670,480.0,0,609.0,794.0,1,2393.0,0.0,3,,1256.0,0,5615.0,0.0,0,,1649,1670
304,bhadreswar10,2528.0,0,0,0,1414,1636,424.0,1,819.0,816.0,0,2804.0,1288.0,0,5346.0,0.0,1,,0.0,0,,1414,1636
305,L_86,2524.0,0,0,0,1656,1669,482.0,0,569.0,770.0,1,2704.0,1272.0,0,5515.0,0.0,0,,0.0,0,,1656,1669
306,xpertcoder,2522.0,0,0,0,1651,1669,462.0,0,1182.0,836.0,0,2479.0,1224.0,0,5834.0,0.0,0,,0.0,0,,1651,1669
307,parag11,2520.0,0,0,0,1665,1667,480.0,0,621.0,912.0,0,1370.0,1128.0,0,6573.0,0.0,0,,0.0,0,,1665,1667
307,zjbztianya,2520.0,0,1,0,1642,1669,414.0,1,1125.0,750.0,1,3040.0,1256.0,0,5589.0,0.0,0,,0.0,0,,1642,1669
309,n.m,2518.0,0,0,0,1450,1646,408.0,1,1262.0,848.0,0,2306.0,1262.0,1,5203.0,0.0,0,,0.0,0,,1450,1646
310,dezhonger,2516.0,0,0,0,1676,1665,482.0,0,570.0,856.0,0,2160.0,1178.0,3,5070.0,0.0,2,,0.0,0,,1676,1665
310,SButterfly,2516.0,0,0,0,1503,1659,478.0,0,665.0,782.0,1,2535.0,1256.0,0,5623.0,0.0,0,,0.0,0,,1503,1659
312,regina8023,2514.0,0,0,0,1583,1668,470.0,0,927.0,880.0,0,1829.0,1164.0,2,5527.0,0.0,1,,0.0,0,,1583,1668
313,thequickfox,2512.0,0,0,0,1407,1631,420.0,1,951.0,820.0,0,2700.0,1272.0,0,5469.0,0.0,1,,0.0,0,,1407,1631
313,shubh_211,2512.0,0,0,0,1456,1647,474.0,0,783.0,816.0,0,2782.0,1222.0,1,5475.0,0.0,0,,0.0,0,,1456,1647
313,BIV,2512.0,0,0,0,1635,1667,478.0,0,667.0,884.0,0,1774.0,1150.0,1,6006.0,0.0,0,,0.0,0,,1635,1667
316,AC_way,2508.0,0,0,0,1639,1666,466.0,0,1040.0,772.0,0,3431.0,1270.0,1,5158.0,0.0,0,,0.0,0,,1639,1666
317,Baladar,2504.0,0,0,0,1500,1722,488.0,0,367.0,788.0,2,1706.0,1228.0,2,5094.0,0.0,0,,0.0,0,,1500,1722
318,Disappear,2500.0,0,0,0,1471,1650,422.0,1,845.0,856.0,0,2177.0,1222.0,1,5468.0,0.0,0,,0.0,0,,1471,1650
319,amankohli1993,2496.0,0,0,0,1574,1665,202.0,2,5980.0,704.0,0,4486.0,1590.0,1,2750.0,0.0,0,,0.0,0,,1574,1665
320,Seryi,2494.0,0,0,1,1568,1664,486.0,0,473.0,932.0,0,1030.0,1126.0,1,6191.0,0.0,1,,0.0,0,,1568,1664
321,broomrider,2492.0,0,0,0,1520,1659,364.0,2,1115.0,768.0,0,3520.0,1360.0,0,4840.0,0.0,3,,0.0,0,,1520,1659
321,dussel,2492.0,0,0,0,1656,1662,478.0,0,661.0,786.0,1,2483.0,1228.0,2,5073.0,0.0,4,,0.0,0,,1656,1662
321,Bugday,2492.0,0,0,1,1640,1664,484.0,0,515.0,868.0,0,1983.0,1190.0,1,5724.0,0.0,0,,0.0,0,,1640,1664
324,peterpan,2484.0,0,0,0,1669,1661,476.0,0,755.0,892.0,0,1629.0,1116.0,2,5911.0,0.0,0,,0.0,0,,1669,1661
324,scion,2484.0,0,0,0,1580,1664,464.0,0,1139.0,804.0,0,2940.0,1216.0,0,5881.0,0.0,1,,0.0,0,,1580,1664
326,Takagero,2480.0,0,0,0,1581,1663,452.0,0,1468.0,848.0,0,2286.0,1180.0,2,5452.0,0.0,0,,0.0,0,,1581,1663
327,kakolookiyam,2478.0,0,0,0,1689,1656,472.0,0,873.0,776.0,0,3403.0,1230.0,1,5401.0,0.0,1,,0.0,0,,1689,1656
328,lry,2474.0,0,0,0,1474,1648,412.0,1,1185.0,800.0,0,3055.0,1262.0,1,5183.0,0.0,2,,0.0,0,,1474,1648
329,AirPlus,2472.0,0,0,0,1533,1658,420.0,1,926.0,804.0,0,2998.0,1248.0,0,5681.0,0.0,0,,0.0,0,,1533,1658
330,almizaar,2470.0,0,0,0,1517,1656,462.0,0,1151.0,808.0,0,2908.0,1200.0,0,6051.0,0.0,0,,0.0,0,,1517,1656
331,CST14-Bluewind001,2468.0,0,0,0,1533,1657,470.0,0,943.0,812.0,0,2846.0,1186.0,3,5018.0,0.0,1,,0.0,0,,1533,1657
332,kursatbakis0,2466.0,0,0,0,1693,1653,374.0,2,824.0,580.0,0,6352.0,1512.0,0,3708.0,0.0,0,,0.0,0,,1693,1653
332,WARenie,2466.0,0,0,0,1545,1659,484.0,0,513.0,754.0,1,2949.0,1228.0,2,5044.0,0.0,2,,0.0,0,,1545,1659
334,TGIshib,2462.0,0,0,0,1616,1660,482.0,0,550.0,750.0,1,3030.0,1230.0,1,5422.0,0.0,0,,0.0,0,,1616,1660
335,Kmcode,2456.0,0,0,0,1551,1658,0.0,2,,880.0,0,1853.0,1576.0,0,3185.0,0.0,6,,0.0,0,,1551,1658
335,yinlei,2456.0,0,0,0,1421,1630,478.0,0,699.0,790.0,1,2420.0,1188.0,2,5349.0,0.0,0,,0.0,0,,1421,1630
337,maitony,2454.0,0,0,0,1455,1640,432.0,1,598.0,774.0,1,2679.0,1248.0,0,5679.0,0.0,0,,0.0,0,,1455,1640
